Puertas,Kilómetros,Antigüedad,Cilindrada,Transmisión_Manual,vendedor_particular,squared_error,Marca,Modelo,combustible
5.0,0.0,0.0,1.8,0.0,0.0,854118662.3999176,Toyota,Corolla Cross,Otros
5.0,1000000.0,13.0,4.8,0.0,0.0,849543965.6289062,Marca_Otros,Cayenne,Nafta
5.0,0.0,0.0,3.6,0.0,0.0,848011710.4104004,Jeep,Wrangler,Nafta
5.0,750000.0,12.0,4.4,0.0,0.0,836217287.8967285,BMW,X6,Nafta
5.0,790000.0,11.0,3.0,0.0,1.0,834050790.0039062,Audi,Q7,Nafta
5.0,410000.0,8.0,3.0,0.0,0.0,826961454.3789062,Marca_Otros,Macan,Diésel
5.0,195000.0,9.0,2.0,0.0,0.0,822240839.5195923,Audi,Q5,Nafta
5.0,0.0,0.0,1.5,0.0,0.0,820680375.2933502,Honda,CR-V,Nafta
5.0,1550000.0,13.0,3.0,0.0,0.0,817104011.5634766,Audi,Q7,Nafta
5.0,1140000.0,17.0,4.8,0.0,0.0,815178783.815979,Marca_Otros,Cayenne,Nafta
5.0,30000.0,28.0,2.3,1.0,1.0,812792153.5838342,Marca_Otros,Musso,Diésel
5.0,30000.0,28.0,2.3,1.0,1.0,812792153.5838342,Marca_Otros,Musso,Diésel
5.0,697000.0,5.0,3.0,0.0,0.0,812783571.9729004,Audi,Q8,Nafta
5.0,1060000.0,14.0,4.4,0.0,0.0,808473696.295166,BMW,X5,Nafta
5.0,0.0,1.0,2.0,0.0,0.0,808225809.2226562,BMW,X3,Nafta
5.0,1060000.0,14.0,4.4,0.0,0.0,802796961.920166,BMW,X5,Nafta
5.0,360000.0,8.0,3.0,0.0,0.0,800095144.1896973,BMW,X3,Nafta
5.0,0.0,0.0,1.4,0.0,0.0,799170196.9332803,Volkswagen,Taos,Nafta
5.0,560000.0,5.0,3.0,0.0,0.0,790344283.1289062,Audi,Q8,Nafta
5.0,1740000.0,28.0,2.5,1.0,0.0,788632181.4251747,Marca_Otros,Defender,Diésel
5.0,1111110.0,0.0,2.0,0.0,1.0,779418924.0234662,Toyota,Corolla Cross,Nafta
5.0,210000.0,4.0,3.6,0.0,1.0,776025507.0236816,Jeep,Wrangler,Nafta
5.0,1111110.0,1.0,2.0,0.0,0.0,772365756.5627297,Volkswagen,Tiguan Allspace,Nafta
5.0,670000.0,8.0,3.0,0.0,0.0,767609881.7700806,Audi,Q5,Nafta
5.0,1560000.0,7.0,4.0,0.0,0.0,759058677.211319,Toyota,Land Cruiser,Nafta
5.0,580000.0,9.0,5.0,0.0,0.0,756013690.3381348,Marca_Otros,Range Rover Sport,Nafta
5.0,580000.0,9.0,5.0,0.0,0.0,756013690.3381348,Marca_Otros,Range Rover Sport,Nafta
5.0,1170000.0,27.0,5.2,1.0,1.0,752408114.4565582,Jeep,Grand Cherokee,Nafta
5.0,1553000.0,7.0,4.0,0.0,0.0,749548681.1847076,Toyota,Land Cruiser,Nafta
5.0,600000.0,14.0,4.4,0.0,0.0,743687840.0979004,BMW,X6,Nafta
5.0,600000.0,14.0,4.4,0.0,0.0,743687840.0979004,BMW,X6,Nafta
5.0,470000.0,6.0,6.4,0.0,1.0,742941067.7686157,Jeep,Grand Cherokee,Nafta
5.0,1540000.0,7.0,3.0,0.0,1.0,741624587.3664703,BMW,X6,Nafta
5.0,1300000.0,15.0,3.0,0.0,0.0,738961148.65065,BMW,X6,Nafta
5.0,1300000.0,15.0,3.0,0.0,0.0,738961148.65065,BMW,X6,Nafta
3.0,630000.0,15.0,3.8,0.0,1.0,736765351.0842285,Jeep,Wrangler,Nafta
5.0,0.0,1.0,2.0,1.0,0.0,734650743.9448395,BMW,X1,Nafta
5.0,1368380.0,17.0,4.7,0.0,0.0,734638885.7995758,Jeep,Grand Cherokee,Nafta
5.0,675000.0,7.0,2.0,1.0,1.0,729846104.737854,BMW,X1,Nafta
5.0,0.0,0.0,3.6,0.0,0.0,729574706.9729004,Jeep,Wrangler,Nafta
5.0,1500000.0,16.0,4.4,0.0,1.0,722946058.6181641,BMW,X6,Nafta
5.0,1500000.0,16.0,4.4,0.0,1.0,722946058.6181641,BMW,X6,Nafta
5.0,1550000.0,5.0,3.6,0.0,1.0,722754181.7108498,Jeep,Grand Cherokee,Nafta
5.0,1400000.0,16.0,3.0,0.0,0.0,722218384.5615387,BMW,X6,Nafta
5.0,450000.0,6.0,3.0,0.0,0.0,717057099.9436035,Mercedes-Benz,Clase GLE,Nafta
5.0,80000.0,4.0,2.0,0.0,0.0,715468042.1799316,BMW,X2,Nafta
5.0,750000.0,15.0,3.0,0.0,1.0,714942368.7900391,BMW,X6,Nafta
5.0,750000.0,15.0,3.0,0.0,1.0,714942368.7900391,BMW,X6,Nafta
5.0,0.0,1.0,2.0,0.0,0.0,712803227.640625,Marca_Otros,XC60,Otros
5.0,790000.0,8.0,6.4,0.0,0.0,711898273.2717285,Jeep,Grand Cherokee,Nafta
5.0,975000.0,11.0,3.0,0.0,1.0,699803989.1147614,BMW,X3,Nafta
5.0,1380000.0,6.0,2.0,0.0,0.0,697933839.9414062,Mercedes-Benz,Clase GLC,Nafta
5.0,550000.0,2.0,3.0,0.0,0.0,697856650.7036743,Audi,Q7,Nafta
5.0,210000.0,2.0,2.8,0.0,0.0,692709089.1504517,Toyota,SW4,Diésel
5.0,1111110.0,0.0,1.3,0.0,1.0,691031525.526873,Jeep,Compass,Nafta
5.0,138000.0,7.0,2.4,0.0,0.0,681933452.8750725,Jeep,Compass,Diésel
5.0,138000.0,7.0,2.4,0.0,0.0,681933452.8750725,Jeep,Compass,Diésel
5.0,138000.0,7.0,2.4,0.0,0.0,681933452.8750725,Jeep,Compass,Diésel
5.0,138000.0,7.0,2.4,0.0,0.0,681933452.8750725,Jeep,Compass,Diésel
5.0,138000.0,7.0,2.4,0.0,0.0,681933452.8750725,Jeep,Compass,Diésel
5.0,190000.0,5.0,2.0,0.0,0.0,674938479.5529785,Marca_Otros,Evoque,Otros
5.0,890000.0,14.0,2.0,0.0,0.0,674370498.7904205,Audi,Q5,Nafta
5.0,1180000.0,15.0,3.0,0.0,0.0,672603558.2056274,BMW,X6,Nafta
5.0,1980000.0,17.0,3.0,0.0,0.0,660254504.5887604,BMW,X3,Otros
5.0,0.0,0.0,2.8,0.0,0.0,657658812.3635254,Toyota,SW4,Diésel
5.0,1470000.0,21.0,3.0,0.0,0.0,650677394.42482,BMW,X5,Nafta
5.0,660000.0,10.0,3.0,1.0,0.0,643248084.206604,Marca_Otros,Macan,Nafta
5.0,250000.0,8.0,2.0,0.0,0.0,641618992.4615631,Marca_Otros,Macan,Nafta
5.0,1012000.0,12.0,3.0,0.0,0.0,641555272.7612457,BMW,X6,Nafta
5.0,750000.0,11.0,4.7,0.0,0.0,629344241.6018066,Mercedes-Benz,Clase GL,Nafta
5.0,830000.0,12.0,4.7,0.0,0.0,625940978.9101562,Mercedes-Benz,Clase GL,Nafta
5.0,700000.0,12.0,4.4,0.0,0.0,619386100.7822266,BMW,X5,Nafta
5.0,138000.0,1.0,2.0,0.0,1.0,619055608.185791,BMW,X1,Nafta
5.0,138000.0,1.0,2.0,0.0,1.0,619055608.185791,BMW,X1,Nafta
4.0,750000.0,12.0,3.6,0.0,0.0,615985863.3789062,Jeep,Wrangler,Nafta
5.0,1210000.0,10.0,6.4,0.0,0.0,614520859.5947266,Jeep,Grand Cherokee,Nafta
5.0,1530000.0,14.0,3.5,0.0,0.0,612986997.3453522,Mercedes-Benz,ML,Nafta
5.0,129500.0,8.0,3.6,0.0,0.0,612199424.909729,Marca_Otros,Cayenne,Nafta
5.0,1430000.0,15.0,3.0,0.0,0.0,609307473.3242731,BMW,X1,Nafta
5.0,1430000.0,15.0,3.0,0.0,0.0,609307473.3242731,BMW,X1,Nafta
5.0,50000.0,6.0,1.6,0.0,0.0,608776204.9338379,Mercedes-Benz,Clase GLA,Nafta
5.0,875000.0,10.0,3.0,0.0,1.0,608339294.4738922,BMW,X3,Nafta
5.0,880000.0,15.0,3.0,0.0,1.0,603525397.4902496,BMW,X6,Nafta
5.0,880000.0,15.0,3.0,0.0,1.0,603525397.4902496,BMW,X6,Nafta
5.0,1440000.0,12.0,3.0,0.0,1.0,601315456.7580566,Audi,Q7,Nafta
5.0,1350000.0,13.0,3.0,0.0,0.0,600907660.5106354,BMW,X3,Nafta
5.0,1400000.0,16.0,3.6,0.0,0.0,600400071.8789062,Marca_Otros,Cayenne,Nafta
5.0,1090000.0,6.0,2.0,0.0,1.0,598408746.2025299,Mercedes-Benz,Clase GLC,Nafta
5.0,250000.0,7.0,3.0,0.0,0.0,598328290.5625,Mercedes-Benz,Clase GLE,Nafta
5.0,890000.0,12.0,2.0,0.0,0.0,593904706.041275,Audi,Q5,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,590233606.802763,Volkswagen,Nivus,Nafta
5.0,9000.0,0.0,1.5,0.0,0.0,584785938.1677399,Marca_Otros,X35,Nafta
3.0,1100000.0,14.0,3.8,0.0,0.0,583550269.0852203,Jeep,Wrangler,Nafta
5.0,2300000.0,15.0,4.2,0.0,1.0,582176783.6154938,Audi,Q7,Nafta
5.0,0.0,0.0,1.6,0.0,0.0,581593371.1294072,Volkswagen,T-Cross,Nafta
5.0,1111110.0,1.0,2.8,0.0,0.0,578936108.7510631,Toyota,SW4,Diésel
5.0,850000.0,11.0,2.0,0.0,0.0,576608222.9774323,Audi,Q3,Nafta
5.0,0.0,2.0,2.0,1.0,0.0,576249589.5318756,BMW,X1,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,569914223.7848146,Volkswagen,Nivus,Nafta
5.0,633000.0,5.0,3.6,0.0,1.0,567906693.5194244,Jeep,Grand Cherokee,Nafta
5.0,1880000.0,17.0,3.0,0.0,0.0,566713175.1153717,BMW,X3,Nafta
5.0,830000.0,6.0,2.0,0.0,0.0,565970790.9572754,Mercedes-Benz,Clase GLC,Nafta
5.0,648000.0,7.0,3.0,0.0,0.0,564897769.9279785,Mercedes-Benz,Clase GLE,Nafta
5.0,900000.0,6.0,3.0,0.0,1.0,564456670.4006348,Mercedes-Benz,Clase GLC,Nafta
5.0,750000.0,12.0,3.0,0.0,0.0,563370251.5842285,BMW,X6,Nafta
5.0,460000.0,5.0,1.8,0.0,0.0,563212088.3518219,Honda,Pilot,Nafta
5.0,460000.0,5.0,1.8,0.0,0.0,563212088.3518219,Honda,Pilot,Nafta
5.0,9999990.0,0.0,1.0,1.0,1.0,559121552.3953341,Volkswagen,T-Cross,Nafta
5.0,473500.0,7.0,3.0,0.0,0.0,554345687.5490723,BMW,X3,Nafta
5.0,473500.0,7.0,3.0,0.0,0.0,554345687.5490723,BMW,X3,Nafta
5.0,1020000.0,6.0,3.6,0.0,1.0,552591261.6885719,Jeep,Grand Cherokee,Nafta
5.0,0.0,2.0,2.0,0.0,0.0,552209610.1135254,Marca_Otros,XC60,Otros
5.0,0.0,1.0,2.0,0.0,0.0,552173627.640625,Marca_Otros,XC60,Otros
5.0,1270000.0,9.0,3.0,0.0,0.0,549960210.4984283,Audi,Q5,Nafta
5.0,610000.0,4.0,3.0,0.0,0.0,547987133.265625,Audi,Q7,Diésel
5.0,300000.0,5.0,2.5,0.0,1.0,546036405.0842285,Marca_Otros,UX,Otros
5.0,10000.0,0.0,1.6,1.0,0.0,543782410.5789223,Renault,Duster,Nafta
5.0,1050000.0,15.0,3.0,0.0,1.0,543426578.6134186,BMW,X6,Nafta
5.0,1050000.0,15.0,3.0,0.0,1.0,543426578.6134186,BMW,X6,Nafta
5.0,9000.0,0.0,1.5,0.0,0.0,542067712.3864899,Marca_Otros,X35,Nafta
5.0,207000.0,3.0,2.8,0.0,0.0,541735626.0227203,Toyota,SW4,Diésel
5.0,1290000.0,13.0,4.0,0.0,1.0,541510716.2402954,Toyota,Land Cruiser,Diésel
5.0,968000.0,9.0,3.0,0.0,0.0,541225328.0625,Audi,Q7,Nafta
5.0,691000.0,8.0,2.0,0.0,0.0,536793148.63500977,Mercedes-Benz,Clase GLC,Nafta
5.0,220000.0,1.0,1.5,0.0,1.0,535854499.03222656,Honda,CR-V,Nafta
5.0,370000.0,4.0,3.0,0.0,0.0,529703171.01660156,Audi,Q8,Nafta
5.0,0.0,1.0,2.0,1.0,0.0,529204324.4135895,BMW,X1,Nafta
2.0,410000.0,8.0,3.0,0.0,0.0,526239657.19488525,BMW,Serie 4,Nafta
5.0,650000.0,6.0,3.0,0.0,1.0,516875251.7307129,Mercedes-Benz,Clase GLC,Nafta
5.0,770000.0,9.0,3.0,0.0,0.0,513613339.5484009,BMW,X4,Nafta
5.0,617000.0,14.0,2.0,0.0,1.0,512314754.8095856,Audi,Q5,Nafta
5.0,1880000.0,18.0,3.0,0.0,1.0,507765840.0373688,Audi,Q7,Diésel
5.0,910000.0,12.0,2.0,0.0,0.0,504485992.46118164,BMW,X3,Nafta
5.0,300000.0,8.0,2.5,0.0,0.0,503912036.6767876,Toyota,RAV4,Nafta
5.0,1980000.0,24.0,2.7,0.0,1.0,502605963.52563107,Mercedes-Benz,ML,Diésel
5.0,1400000.0,12.0,3.0,0.0,0.0,497722330.6421051,BMW,X3,Nafta
5.0,770000.0,9.0,3.0,0.0,1.0,497348364.9936676,Audi,Q5,Nafta
5.0,11111110.0,5.0,1.6,0.0,0.0,497180589.0412203,Nissan,Kicks,Nafta
5.0,11111110.0,5.0,1.6,0.0,0.0,497180589.0412203,Nissan,Kicks,Nafta
5.0,0.0,0.0,2.8,0.0,0.0,495901268.22551626,Toyota,Hilux SW4,Diésel
5.0,260000.0,1.0,1.4,0.0,0.0,494888285.92542356,Volkswagen,Taos,Nafta
5.0,1635000.0,14.0,3.0,0.0,1.0,489556245.9598541,Audi,Q7,Nafta
5.0,1500000.0,11.0,3.0,0.0,1.0,489210416.72906494,Audi,Q7,Nafta
5.0,710000.0,6.0,6.4,0.0,0.0,488755373.53515625,Jeep,Grand Cherokee,Nafta
5.0,0.0,0.0,1.4,0.0,0.0,488506151.9231979,Volkswagen,Taos,Nafta
5.0,0.0,0.0,1.4,0.0,0.0,488506151.9231979,Volkswagen,Taos,Nafta
5.0,145000.0,14.0,2.7,0.0,1.0,484844102.08558655,Dodge,Journey,Nafta
5.0,1300000.0,13.0,3.0,0.0,0.0,484787851.60406494,BMW,X3,Nafta
5.0,0.0,0.0,1.3,0.0,0.0,484669459.24222165,Jeep,Compass,Nafta
5.0,1300000.0,8.0,3.0,0.0,0.0,483529348.84828186,Audi,Q5,Nafta
5.0,510000.0,9.0,4.4,0.0,0.0,483417862.64868164,BMW,X5,Nafta
5.0,1000000.0,7.0,3.0,0.0,0.0,482825432.2241821,Mercedes-Benz,Clase GLC,Nafta
5.0,0.0,0.0,1.3,0.0,0.0,482813822.7315314,Jeep,Compass,Nafta
3.0,870000.0,4.0,3.6,0.0,0.0,480029271.27838135,Jeep,Wrangler,Nafta
5.0,1200000.0,5.0,2.0,0.0,0.0,475164724.85601807,Marca_Otros,XC60,Nafta
5.0,0.0,3.0,2.0,0.0,0.0,469791447.9261242,Marca_Otros,X70,Nafta
5.0,460000.0,8.0,1.6,0.0,0.0,467212784.42518616,Mercedes-Benz,Clase GLA,Nafta
5.0,0.0,0.0,1.4,0.0,0.0,466385368.7161414,Volkswagen,Taos,Nafta
5.0,580000.0,9.0,5.0,0.0,0.0,466374393.46313477,Marca_Otros,Range Rover Sport,Nafta
5.0,962000.0,15.0,2.0,0.0,1.0,466290545.16615295,Audi,Q5,Nafta
5.0,0.0,2.0,1.0,0.0,0.0,466263844.2515335,Fiat,Pulse,Nafta
5.0,0.0,0.0,1.4,0.0,0.0,465984605.1944055,Volkswagen,Taos,Nafta
5.0,700000.0,7.0,2.0,0.0,0.0,461422452.7441559,Mercedes-Benz,Clase GLC,Nafta
5.0,1500000.0,9.0,3.0,0.0,0.0,458267843.90382385,Volkswagen,Touareg,Diésel
5.0,259790.0,6.0,2.4,0.0,0.0,455548998.1970355,Jeep,Compass,Nafta
5.0,300000.0,7.0,2.0,0.0,0.0,454397835.2463379,Mercedes-Benz,Clase GLC,Nafta
5.0,1111110.0,0.0,2.8,0.0,0.0,452040567.3135471,Toyota,Hilux SW4,Diésel
3.0,1080000.0,14.0,3.6,0.0,0.0,451307701.96876526,Jeep,Wrangler,Nafta
5.0,800000.0,8.0,2.0,0.0,0.0,448212564.18847656,Mercedes-Benz,Clase GLC,Nafta
5.0,1300000.0,13.0,3.0,0.0,1.0,447463778.4582576,BMW,X1,Nafta
5.0,1300000.0,13.0,3.0,0.0,1.0,447463778.4582576,BMW,X1,Nafta
5.0,1111110.0,1.0,1.4,0.0,0.0,440311014.794707,Volkswagen,Taos,Nafta
5.0,900000.0,11.0,3.5,0.0,1.0,438828687.08802795,Mercedes-Benz,Clase GLK,Nafta
5.0,1111110.0,0.0,1.4,0.0,1.0,438096213.8017616,Volkswagen,Taos,Nafta
5.0,667470.0,7.0,2.0,0.0,0.0,437840258.33795166,Mercedes-Benz,Clase GLC,Nafta
5.0,750000.0,9.0,6.4,0.0,0.0,434433905.7248535,Jeep,Grand Cherokee,Nafta
5.0,450000.0,9.0,1.6,0.0,0.0,434107479.78712463,Mercedes-Benz,Clase GLA,Nafta
5.0,1640000.0,10.0,3.6,0.0,0.0,433458818.3095131,Jeep,Grand Cherokee,Nafta
5.0,1980000.0,18.0,3.0,0.0,1.0,431401175.5865631,Audi,Q7,Diésel
5.0,750000.0,6.0,2.0,0.0,0.0,429441595.7116852,Mercedes-Benz,Clase GLC,Nafta
5.0,0.0,0.0,2.0,0.0,0.0,428823043.5955963,Marca_Otros,H6,Nafta
5.0,0.0,1.0,2.0,0.0,0.0,428791334.99098206,Marca_Otros,H6,Nafta
5.0,1250000.0,14.0,3.0,0.0,0.0,428038276.92926025,BMW,X6,Nafta
5.0,1250000.0,14.0,3.0,0.0,0.0,428038276.92926025,BMW,X6,Nafta
5.0,182000.0,2.0,2.5,0.0,1.0,426681955.07910156,Marca_Otros,UX,Otros
2.0,500000.0,8.0,3.0,0.0,0.0,426498972.9595337,BMW,Serie 4,Nafta
3.0,470000.0,14.0,3.8,1.0,1.0,426109258.32769775,Jeep,Wrangler,Nafta
5.0,1719570.0,17.0,4.8,0.0,0.0,425090648.60601807,Marca_Otros,Cayenne,Nafta
5.0,910000.0,10.0,3.6,0.0,0.0,424909685.2253328,Dodge,Journey,Nafta
5.0,910000.0,12.0,3.0,0.0,0.0,424404419.9123535,BMW,X6,Nafta
5.0,910000.0,12.0,3.0,0.0,0.0,424404419.9123535,BMW,X6,Nafta
5.0,910000.0,12.0,3.0,0.0,0.0,424404419.9123535,BMW,X6,Nafta
5.0,910000.0,12.0,3.0,0.0,0.0,424404419.9123535,BMW,X6,Nafta
5.0,1420000.0,12.0,4.5,0.0,0.0,422258511.30181885,Toyota,Land Cruiser,Diésel
5.0,2170000.0,7.0,2.8,0.0,0.0,421391727.529541,Toyota,SW4,Diésel
5.0,0.0,1.0,1.5,1.0,0.0,418838649.2834472,Marca_Otros,S2,Nafta
5.0,10000.0,0.0,2.0,0.0,1.0,415204936.0842285,Audi,Q5,Nafta
5.0,10000.0,0.0,2.0,0.0,1.0,415204936.0842285,Audi,Q5,Nafta
5.0,0.0,0.0,1.4,0.0,0.0,413325656.9028566,Volkswagen,Taos,Nafta
5.0,1500000.0,9.0,3.0,0.0,0.0,413289523.1958618,BMW,X6,Nafta
5.0,1500000.0,9.0,3.0,0.0,0.0,413289523.1958618,BMW,X6,Nafta
5.0,1600000.0,7.0,2.0,0.0,1.0,411872755.2017212,BMW,X4,Nafta
5.0,0.0,0.0,1.3,0.0,0.0,410822529.37548935,Jeep,Compass,Nafta
5.0,1080000.0,14.0,3.0,0.0,0.0,409832663.0738678,BMW,X6,Nafta
5.0,1080000.0,14.0,3.0,0.0,0.0,409832663.0738678,BMW,X6,Nafta
5.0,680000.0,7.0,2.0,0.0,0.0,404917207.1514282,Mercedes-Benz,Clase GLC,Nafta
5.0,1139200.0,4.0,2.0,0.0,0.0,404834520.25,Audi,Q5,Nafta
5.0,1500000.0,18.0,3.0,0.0,1.0,404439594.6079254,BMW,X5,Diésel
3.0,613000.0,17.0,3.8,1.0,0.0,401418599.28956604,Jeep,Wrangler,Nafta
5.0,1920000.0,18.0,3.0,0.0,1.0,397461384.43800354,BMW,X3,Diésel
5.0,1580000.0,8.0,3.6,0.0,0.0,393667373.60824966,Jeep,Grand Cherokee,Nafta
5.0,1320000.0,14.0,4.8,0.0,0.0,391767797.265625,Marca_Otros,Cayenne,Nafta
5.0,220000.0,5.0,2.8,0.0,0.0,391549639.3683014,Toyota,Hilux SW4,Diésel
5.0,260000.0,6.0,3.0,0.0,0.0,391283324.8418579,Mercedes-Benz,Clase GLE,Nafta
5.0,265000.0,5.0,2.5,0.0,0.0,390847185.2552643,Ford,Kuga,Otros
5.0,190000.0,5.0,1.4,0.0,0.0,390834674.7437134,Audi,Q3 Sportback,Nafta
5.0,820000.0,12.0,4.0,0.0,1.0,389596816.80848694,Toyota,Land Cruiser,Nafta
5.0,0.0,0.0,1.5,1.0,0.0,386355086.83831275,Marca_Otros,S2,Nafta
5.0,1200000.0,14.0,3.2,0.0,1.0,386261444.1379547,Audi,Q5,Nafta
5.0,0.0,0.0,1.3,0.0,0.0,384909515.6016368,Jeep,Compass,Nafta
5.0,990000.0,13.0,2.0,0.0,0.0,383803967.56931794,Audi,Q3,Nafta
5.0,2200000.0,26.0,5.2,1.0,1.0,382231672.8222809,Jeep,Grand Cherokee,Nafta
5.0,2800000.0,14.0,4.0,0.0,1.0,381902664.88238907,Toyota,Land Cruiser,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,381839567.12398154,Volkswagen,T-Cross,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,381839567.12398154,Volkswagen,T-Cross,Nafta
5.0,17000000.0,16.0,3.0,1.0,0.0,381080438.5239572,Toyota,Hilux SW4,Diésel
5.0,10000.0,0.0,2.0,0.0,0.0,380207954.2873535,BMW,X2,Nafta
5.0,1100000.0,12.0,2.0,0.0,0.0,379840610.25,Audi,Q3,Nafta
5.0,0.0,1.0,1.5,0.0,0.0,379112083.0631256,Marca_Otros,Jolion,Nafta
5.0,1200000.0,6.0,1.5,0.0,0.0,377295190.38272476,Honda,CR-V,Nafta
5.0,980000.0,14.0,3.0,0.0,1.0,373657356.92285156,Mercedes-Benz,Clase GLK,Nafta
5.0,1180000.0,13.0,3.0,0.0,0.0,372554838.7588501,BMW,X5,Nafta
5.0,1100000.0,12.0,2.0,0.0,0.0,366008164.2170563,Audi,Q5,Nafta
5.0,1180000.0,4.0,2.8,0.0,1.0,365849749.9537506,Toyota,SW4,Diésel
5.0,40000.0,0.0,1.5,0.0,1.0,365173886.0083618,Honda,CR-V,Nafta
5.0,920000.0,19.0,2.5,1.0,1.0,364852528.58314514,BMW,X3,Nafta
5.0,4470000.0,13.0,4.5,0.0,1.0,361102800.28619766,Toyota,Land Cruiser,Diésel
2.0,112000.0,3.0,3.0,0.0,1.0,360556011.59765625,BMW,Serie 4,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,360218929.1821714,Volkswagen,Nivus,Nafta
5.0,1381000.0,13.0,3.0,0.0,1.0,357359886.81373596,Marca_Otros,XC60,Nafta
5.0,290000.0,2.0,2.0,0.0,1.0,357205422.6709137,Marca_Otros,XC60,Otros
5.0,670000.0,9.0,1.6,0.0,0.0,356285532.50465393,Mercedes-Benz,Clase GLA,Nafta
5.0,1240000.0,4.0,2.0,0.0,1.0,356047637.3590431,Jeep,Compass,Diésel
5.0,0.0,0.0,1.0,0.0,0.0,355916833.6437236,Volkswagen,T-Cross,Nafta
5.0,800000.0,9.0,2.0,0.0,0.0,355718754.94537354,Audi,Q5,Nafta
5.0,375000.0,6.0,2.8,0.0,0.0,354332077.2668682,Toyota,Hilux SW4,Diésel
5.0,11000.0,1.0,2.0,0.0,1.0,353644626.483902,BMW,X1,Nafta
5.0,500000.0,6.0,2.0,0.0,0.0,353418850.31640625,Mercedes-Benz,Clase GLC,Nafta
5.0,580000.0,8.0,1.6,0.0,0.0,352100889.5610962,Mercedes-Benz,Clase GLA,Nafta
5.0,10000.0,1.0,2.0,0.0,0.0,351570117.22875977,BMW,X3,Nafta
5.0,865000.0,4.0,1.4,1.0,0.0,351325381.7926178,Audi,Q3,Nafta
5.0,1660000.0,18.0,3.5,0.0,0.0,348639207.7637329,Mercedes-Benz,Clase ML,Nafta
5.0,1740000.0,27.0,5.2,1.0,0.0,348181313.5840454,Jeep,Grand Cherokee,Nafta
5.0,120000.0,4.0,2.8,0.0,0.0,347867086.585022,Toyota,Hilux SW4,Diésel
5.0,235000.0,4.0,2.8,1.0,0.0,347493143.239151,Toyota,Hilux SW4,Diésel
5.0,540000.0,7.0,2.0,0.0,0.0,345522892.84181213,BMW,X2,Nafta
5.0,454000.0,4.0,2.0,0.0,0.0,344877253.1806793,Marca_Otros,XC60,Nafta
5.0,0.0,0.0,1.3,0.0,0.0,344736499.61767673,Renault,Duster,Nafta
5.0,620000.0,4.0,3.6,0.0,0.0,340954835.28431165,Jeep,Grand Cherokee,Nafta
5.0,1230000.0,13.0,3.5,0.0,1.0,338246697.51586914,Mercedes-Benz,ML,Nafta
5.0,1300000.0,7.0,3.6,0.0,1.0,336701498.17905045,Jeep,Grand Cherokee,Nafta
5.0,1900000.0,4.0,2.8,0.0,1.0,336000015.8530267,Toyota,Hilux SW4,Diésel
5.0,0.0,1.0,1.3,0.0,0.0,335591257.7483792,Jeep,Compass,Nafta
5.0,0.0,0.0,1.4,0.0,0.0,335092792.4374043,Volkswagen,Taos,Nafta
5.0,0.0,0.0,1.4,0.0,0.0,335092792.4374043,Volkswagen,Taos,Nafta
5.0,0.0,1.0,1.3,0.0,0.0,334201676.545421,Jeep,Compass,Nafta
5.0,8888880.0,5.0,1.6,0.0,1.0,334168883.05379736,Nissan,Kicks,Nafta
5.0,1400000.0,12.0,3.0,0.0,0.0,332796644.8703766,BMW,X5,Nafta
5.0,0.0,1.0,1.8,0.0,0.0,332558074.090852,Jeep,Renegade,Nafta
5.0,1360000.0,16.0,4.2,0.0,0.0,332526621.97265625,Volkswagen,Touareg,Nafta
5.0,0.0,0.0,2.0,0.0,0.0,329726872.3952179,Marca_Otros,H6,Nafta
5.0,790000.0,7.0,2.0,0.0,0.0,328164688.4985504,BMW,X3,Nafta
5.0,0.0,1.0,2.0,0.0,0.0,327696546.3400879,Audi,Q2,Nafta
5.0,1000000.0,3.0,2.8,0.0,1.0,325564708.57833546,Toyota,SW4,Diésel
3.0,867000.0,18.0,3.8,1.0,0.0,324409629.390625,Jeep,Wrangler,Nafta
5.0,220000.0,2.0,1.6,0.0,0.0,321796299.00369644,Hyundai,Creta,Nafta
4.0,1200000.0,14.0,3.8,0.0,0.0,321548638.7058258,Jeep,Wrangler,Nafta
5.0,1240000.0,7.0,2.2,0.0,1.0,320664776.0171852,Kia,Sorento,Diésel
5.0,0.0,0.0,1.3,0.0,0.0,320337316.73066247,Jeep,Compass,Nafta
5.0,1088000.0,12.0,3.0,0.0,0.0,320020933.0244293,BMW,X6,Nafta
5.0,630000.0,4.0,2.5,0.0,0.0,319456137.534729,Marca_Otros,UX,Otros
5.0,950000.0,11.0,3.0,0.0,1.0,317677569.9884186,BMW,X6,Nafta
5.0,950000.0,11.0,3.0,0.0,1.0,317677569.9884186,BMW,X6,Nafta
5.0,0.0,0.0,1.3,0.0,0.0,317624999.94864017,Jeep,Compass,Nafta
5.0,0.0,1.0,1.8,0.0,0.0,317350228.8162982,Jeep,Renegade,Nafta
5.0,1110000.0,12.0,2.0,0.0,0.0,317211823.0854645,Audi,Q5,Nafta
5.0,2170000.0,28.0,5.2,1.0,1.0,316497998.5900879,Jeep,Grand Cherokee,Nafta
