Puertas,Kilómetros,Precio_usd,Antigüedad,Cilindrada,Transmisión_Manual,vendedor_particular,combustible_Diésel,combustible_Nafta,combustible_Otros
5.0,502000.0,29900.0,6.0,2.5,0.0,0.0,0.0,1.0,0.0
5.0,2190000.0,15900.0,14.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,5000.0,42100.46740799487,0.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,0.0,25639.943978536354,0.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,970000.0,18392.588967821408,6.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,1370000.0,14764.692978755716,9.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,1126950.0,22492.95513220728,6.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,170000.0,30119.973676661662,1.0,1.4,0.0,1.0,0.0,1.0,0.0
5.0,1500000.0,21000.0,12.0,2.0,0.0,1.0,0.0,1.0,0.0
5.0,105000.0,23623.508766009145,2.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,920000.0,14933.432327084352,6.0,1.6,1.0,1.0,0.0,0.0,1.0
5.0,0.0,30626.19172164757,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,1310000.0,18139.47994532845,7.0,1.6,0.0,1.0,0.0,1.0,0.0
5.0,1150000.0,11389.90601218298,9.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,465000.0,20999.0,7.0,1.8,1.0,1.0,0.0,1.0,0.0
5.0,0.0,21514.266911901188,2.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,503500.0,19826.873428614817,5.0,1.6,0.0,1.0,0.0,1.0,0.0
5.0,580000.0,14342.844607934125,8.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,910000.0,28685.68921586825,4.0,1.5,0.0,0.0,0.0,1.0,0.0
5.0,1550000.0,9702.512528896614,12.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,1280000.0,11700.0,9.0,1.6,0.0,1.0,0.0,1.0,0.0
5.0,1300000.0,30900.0,9.0,2.0,0.0,1.0,0.0,1.0,0.0
5.0,190000.0,23000.0,1.0,1.2,1.0,1.0,0.0,1.0,0.0
5.0,1495000.0,10630.578944704115,12.0,1.6,1.0,1.0,0.0,1.0,0.0
4.0,900000.0,18500.0,7.0,1.6,1.0,0.0,0.0,0.0,1.0
5.0,1400000.0,13500.0,13.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,410000.0,22357.96365354437,6.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,890000.0,16000.0,7.0,1.5,1.0,0.0,0.0,1.0,0.0
4.0,0.0,126800.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,1450000.0,11727.384708840254,12.0,1.6,1.0,0.0,0.0,0.0,1.0
5.0,0.0,46394.883822958676,0.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,636400.0,22273.593979380053,4.0,1.2,0.0,0.0,0.0,1.0,0.0
5.0,0.0,25479.64159762415,1.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,1150000.0,18561.328316150044,5.0,1.2,1.0,0.0,0.0,1.0,0.0
5.0,0.0,27778.715218601825,0.0,1.2,0.0,0.0,0.0,1.0,0.0
5.0,1850000.0,22500.0,17.0,4.2,0.0,0.0,0.0,1.0,0.0
5.0,279000.0,37881.98369977895,2.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,0.0,31048.040092469164,0.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,0.0,22104.854631051414,1.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,12230.0,85000.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,0.0,28348.210519210974,1.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,0.0,26576.44736176029,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,0.0,18561.328316150044,1.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,0.0,24457.924843494253,1.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,320000.0,55900.0,1.0,2.8,0.0,1.0,1.0,0.0,0.0
5.0,700000.0,21514.266911901188,3.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,740000.0,68000.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,1250000.0,42184.83708215919,6.0,2.8,0.0,0.0,1.0,0.0,0.0
5.0,0.0,22801.579400300358,0.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,440000.0,116000.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0
5.0,0.0,48512.56264448307,0.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,0.0,28036.042724802996,1.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,1120000.0,12990.0,11.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,0.0,38388.20174476486,2.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,1470000.0,12900.0,12.0,2.0,1.0,0.0,0.0,1.0,0.0
5.0,1235000.0,8268.2280681032,14.0,2.0,1.0,1.0,0.0,1.0,0.0
5.0,0.0,38388.20343215835,0.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,0.0,10293.100248046841,0.0,1.0,1.0,0.0,0.0,1.0,0.0
5.0,120000.0,31216.7794407978,3.0,1.5,0.0,1.0,0.0,1.0,0.0
4.0,497260.0,44900.0,11.0,3.0,0.0,0.0,0.0,1.0,0.0
5.0,310000.0,38810.050115586455,2.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,510000.0,18561.328316150044,4.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,0.0,31132.409766633482,0.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,1170000.0,23900.0,10.0,2.4,0.0,1.0,0.0,1.0,0.0
5.0,700000.0,16800.0,6.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,1450000.0,9500.0,10.0,1.5,1.0,1.0,1.0,0.0,0.0
5.0,1751980.0,14258.474933769807,13.0,2.4,0.0,0.0,0.0,1.0,0.0
5.0,7000.0,29445.016283347115,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,1020000.0,15186.541349577308,6.0,1.5,1.0,1.0,0.0,1.0,0.0
5.0,340000.0,26998.295732581882,6.0,2.4,0.0,0.0,0.0,1.0,0.0
5.0,1720000.0,12500.0,14.0,2.5,1.0,0.0,0.0,1.0,0.0
5.0,1105000.0,47500.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,495000.0,22189.224305215732,3.0,1.0,0.0,1.0,0.0,1.0,0.0
5.0,290000.0,20670.570170258,4.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,0.0,39274.0833234902,0.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,2730000.0,9000.0,23.0,2.0,1.0,1.0,0.0,1.0,0.0
5.0,850000.0,16857.060898030813,8.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,1220000.0,19826.873428614817,5.0,1.2,0.0,0.0,0.0,1.0,0.0
5.0,1150000.0,12655.451124647756,12.0,1.6,1.0,0.0,0.0,0.0,1.0
5.0,0.0,16030.258339942291,0.0,1.2,0.0,0.0,0.0,1.0,0.0
5.0,354400.0,24889.053878473922,4.0,2.4,1.0,0.0,0.0,1.0,0.0
5.0,1000000.0,13667.887214619577,8.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,855400.0,16873.934832863677,4.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,1800000.0,16000.0,21.0,4.7,0.0,1.0,0.0,1.0,0.0
5.0,900000.0,19800.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,0.0,41889.54322258408,0.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,590000.0,31500.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0
5.0,500000.0,30500.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0
5.0,2570210.0,10200.0,19.0,3.5,0.0,0.0,0.0,1.0,0.0
5.0,404250.0,24889.053878473922,1.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,1050000.0,16789.56515869936,7.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,0.0,29909.049491250866,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,1550000.0,9196.294483910704,15.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,500000.0,22000.0,3.0,1.5,0.0,0.0,0.0,1.0,0.0
5.0,1800000.0,23500.0,12.0,3.5,0.0,0.0,0.0,1.0,0.0
5.0,770000.0,12600.0,8.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,1190000.0,10900.0,12.0,2.0,0.0,0.0,0.0,0.0,1.0
5.0,950000.0,19700.0,8.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,800000.0,22500.0,8.0,2.4,0.0,0.0,0.0,1.0,0.0
5.0,0.0,27673.253125896426,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,790000.0,30990.0,4.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,1260000.0,12000.0,12.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,900000.0,12486.71177631912,12.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,454000.0,17717.63157450686,6.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,370000.0,19405.025057793227,5.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,11110.0,32566.694227426895,1.0,1.5,0.0,0.0,0.0,1.0,0.0
5.0,1700000.0,18000.0,12.0,2.0,0.0,1.0,0.0,1.0,0.0
5.0,320000.0,19826.873428614817,4.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,1240000.0,18139.47994532845,4.0,1.6,1.0,0.0,0.0,0.0,1.0
5.0,249520.0,23539.139091844827,1.0,1.2,0.0,0.0,0.0,1.0,0.0
5.0,1650000.0,12000.0,11.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,1790000.0,13077.29949546935,9.0,1.8,0.0,1.0,0.0,1.0,0.0
5.0,0.0,33900.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0
5.0,816760.0,18139.47994532845,7.0,1.5,1.0,0.0,0.0,1.0,0.0
5.0,1460000.0,13920.996237112533,13.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,570000.0,16900.0,7.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,700000.0,41341.140340516,3.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,0.0,14317.53370568483,0.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,65790.0,28263.840845046656,1.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,0.0,40075.59522805123,2.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,1600000.0,10883.687967197071,13.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,0.0,20818.976427113037,0.0,1.2,0.0,0.0,0.0,1.0,0.0
5.0,0.0,37207.0263064644,0.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,1880000.0,10546.209270539797,13.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,1150000.0,13000.0,12.0,2.0,1.0,1.0,0.0,1.0,0.0
5.0,150.0,25226.532575131194,0.0,1.2,0.0,0.0,0.0,1.0,0.0
5.0,1540000.0,39900.0,6.0,2.8,0.0,0.0,1.0,0.0,0.0
5.0,839200.0,19200.0,6.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,588000.0,17295.783203685267,3.0,1.6,0.0,1.0,0.0,1.0,0.0
5.0,368580.0,16452.086462042083,7.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,33000.0,38889.10450027842,0.0,1.3,0.0,1.0,0.0,1.0,0.0
5.0,0.0,23454.76941768051,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,2800000.0,9500.0,28.0,2.5,0.0,1.0,1.0,0.0,0.0
5.0,1000000.0,16873.934832863677,7.0,1.8,0.0,0.0,0.0,1.0,0.0
3.0,1080000.0,41000.0,11.0,3.6,1.0,1.0,0.0,1.0,0.0
5.0,55000.0,76000.0,1.0,2.8,0.0,1.0,1.0,0.0,0.0
5.0,1250000.0,14595.953630427079,8.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,1380000.0,13077.29949546935,9.0,2.0,1.0,1.0,0.0,1.0,0.0
5.0,1044810.0,17548.89222617822,4.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,40000.0,26913.92605841756,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,0.0,31132.409766633482,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,942750.0,16452.086462042083,10.0,2.0,1.0,0.0,0.0,1.0,0.0
5.0,1515000.0,16030.238091220492,14.0,2.2,0.0,1.0,1.0,0.0,0.0
5.0,940000.0,17013.819752628115,9.0,1.8,1.0,1.0,0.0,1.0,0.0
5.0,1949130.0,12000.0,18.0,3.0,1.0,1.0,1.0,0.0,0.0
5.0,830000.0,29000.0,4.0,2.4,0.0,1.0,0.0,1.0,0.0
5.0,610000.0,126000.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0
5.0,650000.0,35000.0,13.0,3.0,0.0,0.0,0.0,1.0,0.0
5.0,960000.0,16452.086462042083,7.0,1.6,0.0,1.0,0.0,1.0,0.0
5.0,1440000.0,28500.0,12.0,3.0,0.0,1.0,0.0,1.0,0.0
5.0,945000.0,31000.0,12.0,2.0,0.0,1.0,0.0,1.0,0.0
5.0,1420000.0,14089.735585441169,9.0,1.8,1.0,0.0,0.0,1.0,0.0
5.0,1700000.0,11727.384708840254,10.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,1200000.0,16452.086462042083,7.0,2.0,1.0,0.0,0.0,0.0,1.0
5.0,1379000.0,14764.692978755716,8.0,1.8,0.0,1.0,0.0,1.0,0.0
5.0,900000.0,21936.115282722778,5.0,2.0,1.0,0.0,0.0,1.0,0.0
5.0,1450000.0,12900.0,11.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,1830000.0,14763.849282014073,11.0,1.6,1.0,0.0,0.0,0.0,1.0
5.0,0.0,39982.78858647048,0.0,1.8,0.0,0.0,0.0,0.0,1.0
5.0,833000.0,17500.0,7.0,1.8,0.0,1.0,0.0,1.0,0.0
5.0,0.0,39274.0833234902,0.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,0.0,169000.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
5.0,560000.0,32900.0,4.0,1.4,0.0,1.0,0.0,1.0,0.0
5.0,1450000.0,12850.0,14.0,2.4,0.0,0.0,0.0,1.0,0.0
5.0,1410000.0,15101.327978671347,12.0,2.5,0.0,0.0,0.0,1.0,0.0
5.0,50000.0,25500.0,1.0,1.2,0.0,1.0,0.0,1.0,0.0
5.0,0.0,30584.006884565413,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,900000.0,19000.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0
4.0,750000.0,15608.3897203989,6.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,0.0,30794.931069976206,0.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,1400000.0,18000.0,13.0,2.4,0.0,1.0,0.0,1.0,0.0
5.0,465000.0,33000.0,3.0,1.5,0.0,0.0,0.0,1.0,0.0
5.0,0.0,27167.794407977995,0.0,1.2,0.0,0.0,0.0,1.0,0.0
5.0,0.0,20670.570170258,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3.0,950000.0,51000.0,12.0,3.6,1.0,0.0,0.0,1.0,0.0
5.0,1770000.0,12233.602753826164,10.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,2800000.0,8015.119045610246,16.0,2.5,0.0,1.0,1.0,0.0,0.0
5.0,1060000.0,14764.692978755716,8.0,1.2,0.0,0.0,0.0,1.0,0.0
5.0,1470000.0,23200.0,8.0,2.0,0.0,1.0,0.0,1.0,0.0
5.0,2500000.0,23900.0,28.0,2.8,0.0,0.0,1.0,0.0,0.0
5.0,750000.0,75000.0,9.0,6.4,0.0,0.0,0.0,1.0,0.0
4.0,0.0,37966.35337394327,0.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,0.0,58000.0,0.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,1320000.0,20500.0,11.0,2.0,0.0,1.0,0.0,1.0,0.0
5.0,470000.0,19067.546361135952,5.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,0.0,37291.395980628724,0.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,1040000.0,13990.0,9.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,890000.0,39000.0,5.0,2.5,0.0,1.0,0.0,1.0,0.0
4.0,113000.0,22695.442350201643,1.0,1.6,0.0,1.0,0.0,1.0,0.0
5.0,600000.0,16663.01064745288,6.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,800000.0,23400.0,7.0,1.8,0.0,1.0,0.0,1.0,0.0
5.0,780000.0,17295.783203685267,6.0,1.6,0.0,1.0,0.0,1.0,0.0
5.0,420000.0,21936.115282722778,4.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,650000.0,64000.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,540000.0,26000.0,8.0,2.4,1.0,0.0,0.0,1.0,0.0
3.0,430000.0,65000.0,7.0,3.6,1.0,1.0,0.0,1.0,0.0
5.0,260000.0,32990.0,3.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,1042000.0,21936.115282722778,5.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,0.0,44294.07893626715,0.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,200000.0,115000.0,1.0,3.6,0.0,0.0,0.0,1.0,0.0
5.0,1600000.0,13900.0,17.0,2.4,1.0,1.0,0.0,0.0,1.0
5.0,1590000.0,15186.541349577308,9.0,1.6,1.0,0.0,0.0,0.0,1.0
5.0,1100000.0,22000.0,8.0,2.0,0.0,1.0,0.0,1.0,0.0
5.0,950000.0,23623.508766009145,9.0,2.2,0.0,1.0,1.0,0.0,0.0
5.0,620000.0,25226.532575131194,6.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,800000.0,74000.0,7.0,3.0,0.0,0.0,0.0,1.0,0.0
5.0,1080000.0,13000.0,9.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,873040.0,26829.556384253243,2.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,770000.0,14342.844607934125,7.0,1.8,1.0,1.0,0.0,1.0,0.0
5.0,0.0,26154.5989909387,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,830000.0,15102.17167541299,10.0,1.6,1.0,0.0,0.0,0.0,1.0
5.0,0.0,25884.616033612878,0.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,1760000.0,5484.0288206806945,19.0,2.0,1.0,1.0,0.0,1.0,0.0
5.0,0.0,21936.115282722778,2.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,1000000.0,12571.081450483438,10.0,1.8,1.0,0.0,0.0,1.0,0.0
5.0,7480.0,36278.9598906569,1.0,1.4,0.0,1.0,0.0,1.0,0.0
5.0,1090000.0,30000.0,5.0,1.6,0.0,1.0,0.0,1.0,0.0
5.0,0.0,25226.532575131194,1.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,150000.0,37999.0,1.0,1.8,0.0,1.0,0.0,1.0,0.0
5.0,1200000.0,10883.687967197071,14.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,0.0,22779.81202436596,1.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,190000.0,27420.144103403472,2.0,1.2,0.0,0.0,0.0,1.0,0.0
5.0,1550000.0,10000.0,17.0,2.4,0.0,0.0,0.0,1.0,0.0
5.0,1130000.0,28990.0,7.0,2.0,1.0,0.0,0.0,1.0,0.0
5.0,1150000.0,15500.0,5.0,1.6,0.0,1.0,0.0,1.0,0.0
5.0,680000.0,16452.086462042083,8.0,1.6,1.0,0.0,0.0,0.0,1.0
5.0,620000.0,32060.476182440983,4.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,0.0,35900.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0
5.0,0.0,25649.140273020264,1.0,1.2,0.0,0.0,0.0,1.0,0.0
5.0,0.0,31216.7794407978,0.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,1290000.0,11300.0,13.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,1920000.0,12000.0,18.0,3.0,0.0,1.0,1.0,0.0,0.0
5.0,2260000.0,23500.0,13.0,3.0,1.0,0.0,1.0,0.0,0.0
5.0,2187000.0,27420.144103403472,13.0,3.0,1.0,0.0,1.0,0.0,0.0
5.0,740000.0,19826.873428614817,5.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,865000.0,59000.0,6.0,2.5,0.0,0.0,0.0,1.0,0.0
4.0,125000.0,24045.35713683074,1.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,45000.0,30000.0,1.0,1.2,0.0,1.0,0.0,1.0,0.0
5.0,2610000.0,9000.0,25.0,2.0,0.0,1.0,0.0,1.0,0.0
5.0,1110000.0,12486.71177631912,11.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,2700000.0,13330.408517962303,13.0,2.4,1.0,1.0,0.0,1.0,0.0
5.0,280000.0,38810.050115586455,2.0,1.6,0.0,1.0,0.0,1.0,0.0
5.0,380000.0,11221.166663854345,4.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,984000.0,12233.602753826164,8.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,0.0,52106.71076388303,0.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,1110000.0,17633.261900342543,8.0,1.8,0.0,1.0,0.0,1.0,0.0
5.0,8000.0,42500.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,1980000.0,26500.0,12.0,3.6,0.0,0.0,0.0,1.0,0.0
5.0,990000.0,19405.025057793227,5.0,1.5,0.0,0.0,0.0,1.0,0.0
5.0,840000.0,24889.053878473922,7.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,1150000.0,15186.541349577308,7.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,880000.0,39653.746857229635,2.0,2.8,0.0,0.0,1.0,0.0,0.0
5.0,0.0,28348.212206604458,0.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,670000.0,50000.0,3.0,1.6,0.0,1.0,0.0,0.0,1.0
5.0,1362000.0,28000.0,10.0,2.5,0.0,1.0,0.0,1.0,0.0
5.0,1650000.0,45000.0,9.0,3.0,0.0,1.0,0.0,1.0,0.0
5.0,40000.0,35435.254712046306,2.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,1790000.0,20670.570170258,13.0,2.0,0.0,0.0,1.0,0.0,0.0
5.0,480000.0,21936.115282722778,7.0,2.4,1.0,1.0,0.0,1.0,0.0
5.0,450000.0,21600.0,4.0,1.5,0.0,1.0,0.0,1.0,0.0
5.0,1870000.0,11000.0,16.0,2.0,1.0,1.0,0.0,0.0,1.0
5.0,710000.0,45000.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,0.0,31461.451495874324,0.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,680000.0,18476.958641985726,5.0,1.6,0.0,1.0,0.0,1.0,0.0
5.0,0.0,28684.845519126604,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,0.0,44900.0,0.0,1.5,0.0,0.0,0.0,1.0,0.0
5.0,2200000.0,24000.0,17.0,3.0,1.0,0.0,1.0,0.0,0.0
5.0,0.0,41248.333698935254,0.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,980000.0,20900.0,13.0,2.0,0.0,1.0,0.0,1.0,0.0
5.0,1300000.0,13499.147866290941,10.0,1.8,0.0,1.0,0.0,1.0,0.0
5.0,1370000.0,9702.512528896614,12.0,2.0,1.0,0.0,0.0,1.0,0.0
5.0,950000.0,15102.17167541299,7.0,1.2,0.0,0.0,0.0,1.0,0.0
5.0,860000.0,28900.0,6.0,2.4,0.0,0.0,0.0,1.0,0.0
5.0,0.0,31149.283701466346,1.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,1680000.0,11389.90601218298,12.0,1.6,1.0,0.0,0.0,0.0,1.0
5.0,480000.0,27990.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,1700000.0,17886.370922835496,7.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,713000.0,19290.0,7.0,1.5,1.0,0.0,0.0,1.0,0.0
5.0,0.0,28516.949867539613,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,1650000.0,14174.105259605487,14.0,2.4,0.0,1.0,0.0,1.0,0.0
5.0,0.0,24678.129693063125,0.0,1.0,1.0,0.0,0.0,1.0,0.0
5.0,2144000.0,14900.0,13.0,2.4,0.0,1.0,0.0,1.0,0.0
5.0,1300000.0,11389.90601218298,11.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,0.0,37713.24435145032,0.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,973000.0,20662.13320284157,8.0,2.4,0.0,0.0,0.0,1.0,0.0
5.0,680000.0,25900.0,4.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,210000.0,22357.96365354437,1.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,2280000.0,20000.0,7.0,1.5,1.0,1.0,1.0,0.0,0.0
5.0,10000.0,36000.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,1300000.0,48000.0,9.0,3.0,0.0,1.0,0.0,1.0,0.0
5.0,840000.0,15500.0,9.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,1060000.0,26998.295732581882,3.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,900000.0,26070.229316774377,7.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,1960000.0,16000.0,18.0,4.2,0.0,1.0,0.0,1.0,0.0
5.0,170000.0,22779.81202436596,1.0,1.2,1.0,1.0,0.0,1.0,0.0
5.0,1016000.0,15608.3897203989,7.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,10000.0,34900.0,0.0,1.3,0.0,1.0,0.0,1.0,0.0
5.0,170000.0,37291.395980628724,1.0,1.8,0.0,1.0,0.0,0.0,1.0
5.0,1100000.0,15500.0,12.0,2.5,0.0,1.0,0.0,1.0,0.0
5.0,420000.0,16873.934832863677,6.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,390000.0,34800.0,2.0,1.4,0.0,1.0,0.0,1.0,0.0
3.0,970000.0,34500.0,28.0,4.0,1.0,0.0,0.0,1.0,0.0
5.0,0.0,23269.15613451901,0.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,1000000.0,8436.967416431839,11.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,0.0,35266.523800685085,0.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,1000000.0,12000.0,12.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,2570000.0,16789.56515869936,13.0,2.4,0.0,0.0,0.0,0.0,1.0
5.0,920590.0,21927.678315306348,6.0,2.4,1.0,0.0,0.0,1.0,0.0
5.0,995000.0,14342.844607934125,8.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,1250000.0,9702.512528896614,11.0,2.0,1.0,0.0,0.0,1.0,0.0
5.0,1680000.0,15608.3897203989,12.0,2.4,0.0,1.0,0.0,1.0,0.0
5.0,446970.0,20586.200496093683,5.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,11110.0,26238.968665103017,1.0,1.0,0.0,1.0,0.0,1.0,0.0
5.0,503600.0,17295.783203685267,7.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,40000.0,125000.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0
5.0,80000.0,46000.0,1.0,1.6,0.0,0.0,0.0,1.0,0.0
